classe,atributo,code,value,dominio
tra_arruamento,situacaofisica,0,Desconhecida,situacaofisica
tra_arruamento,situacaofisica,1,Abandonada,situacaofisica
tra_arruamento,situacaofisica,2,Destruída,situacaofisica
tra_arruamento,situacaofisica,3,Em Construção,situacaofisica
tra_arruamento,situacaofisica,4,Planejada,situacaofisica
tra_arruamento,situacaofisica,5,Construída,situacaofisica
tra_arruamento,trafego,0,Desconhecido,trafego
tra_arruamento,trafego,1,Permanente,trafego
tra_arruamento,trafego,2,Periódico,trafego
tra_atracadouro,geometriaaproximada,1,Sim,geometriaaproximada
tra_atracadouro,geometriaaproximada,2,Não,geometriaaproximada
tra_atracadouro,operacional,0,Desconhecido,operacional
tra_atracadouro,operacional,1,Sim,operacional
tra_atracadouro,operacional,2,Não,operacional
tra_atracadouro,situacaofisica,0,Desconhecida,situacaofisica
tra_atracadouro,situacaofisica,1,Abandonada,situacaofisica
tra_atracadouro,situacaofisica,2,Destruída,situacaofisica
tra_atracadouro,situacaofisica,3,Em Construção,situacaofisica
tra_atracadouro,situacaofisica,4,Planejada,situacaofisica
tra_atracadouro,situacaofisica,5,Construída,situacaofisica
tra_atracadouro,tipoatracad,0,Desconhecido,tipoatracad
tra_atracadouro,tipoatracad,38,Cais,tipoatracad
tra_atracadouro,tipoatracad,39,Cais flutuante,tipoatracad
tra_atracadouro,tipoatracad,40,Trapiche,tipoatracad
tra_atracadouro,tipoatracad,41,Molhe de atracação,tipoatracad
tra_atracadouro,tipoatracad,42,Pier,tipoatracad
tra_atracadouro,tipoatracad,43,Dolfim,tipoatracad
tra_atracadouro,tipoatracad,44,Desembarcadouro,tipoatracad
tra_caminho_aereo,geometriaaproximada,1,Sim,geometriaaproximada
tra_caminho_aereo,geometriaaproximada,2,Não,geometriaaproximada
tra_caminho_aereo,operacional,0,Desconhecido,operacional
tra_caminho_aereo,operacional,1,Sim,operacional
tra_caminho_aereo,operacional,2,Não,operacional
tra_caminho_aereo,tipocaminhoaereo,12,Teleférico,tipocaminhoaereo
tra_caminho_aereo,tipocaminhoaereo,99,Outros,tipocaminhoaereo
tra_caminho_aereo,tipousocaminhoaer,0,Desconhecido,tipousocaminhoaer
tra_caminho_aereo,tipousocaminhoaer,21,Passageiros,tipousocaminhoaer
tra_caminho_aereo,tipousocaminhoaer,22,Cargas,tipousocaminhoaer
tra_caminho_aereo,tipousocaminhoaer,98,Misto,tipousocaminhoaer
tra_ciclovia,geometriaaproximada,1,Sim,geometriaaproximada
tra_ciclovia,geometriaaproximada,2,Não,geometriaaproximada
tra_ciclovia,operacional,0,Desconhecido,operacional
tra_ciclovia,operacional,1,Sim,operacional
tra_ciclovia,operacional,2,Não,operacional
tra_ciclovia,revestimento,0,Desconhecido,revestimento
tra_ciclovia,revestimento,1,Leito natural,revestimento
tra_ciclovia,revestimento,2,Revestimento primário,revestimento
tra_ciclovia,revestimento,3,Pavimentado,revestimento
tra_ciclovia,revestimento,4,Calçado,revestimento
tra_ciclovia,situacaofisica,0,Desconhecida,situacaofisica
tra_ciclovia,situacaofisica,1,Abandonada,situacaofisica
tra_ciclovia,situacaofisica,2,Destruída,situacaofisica
tra_ciclovia,situacaofisica,3,Em Construção,situacaofisica
tra_ciclovia,situacaofisica,4,Planejada,situacaofisica
tra_ciclovia,situacaofisica,5,Construída,situacaofisica
tra_ciclovia,trafego,0,Desconhecido,trafego
tra_ciclovia,trafego,1,Permanente,trafego
tra_ciclovia,trafego,2,Periódico,trafego
tra_condutor_hidrico,geometriaaproximada,1,Sim,geometriaaproximada
tra_condutor_hidrico,geometriaaproximada,2,Não,geometriaaproximada
tra_condutor_hidrico,operacional,0,Desconhecido,operacional
tra_condutor_hidrico,operacional,1,Sim,operacional
tra_condutor_hidrico,operacional,2,Não,operacional
tra_condutor_hidrico,posicaorelativa,0,Desconhecida,posicaorelativa
tra_condutor_hidrico,posicaorelativa,2,Superfície,posicaorelativa
tra_condutor_hidrico,posicaorelativa,3,Elevado,posicaorelativa
tra_condutor_hidrico,posicaorelativa,4,Emerso,posicaorelativa
tra_condutor_hidrico,posicaorelativa,5,Submerso,posicaorelativa
tra_condutor_hidrico,posicaorelativa,6,Subterrâneo,posicaorelativa
tra_condutor_hidrico,situacaoespacial,12,Adjacentes,situacaoespacial
tra_condutor_hidrico,situacaoespacial,13,Superpostos,situacaoespacial
tra_condutor_hidrico,situacaoespacial,99,Outros,situacaoespacial
tra_condutor_hidrico,tipocondutor,0,Desconhecido,tipocondutor
tra_condutor_hidrico,tipocondutor,2,Calha,tipocondutor
tra_condutor_hidrico,tipocondutor,4,Tubulação,tipocondutor
tra_cremalheira,geometriaaproximada,1,Sim,geometriaaproximada
tra_cremalheira,geometriaaproximada,2,Não,geometriaaproximada
tra_cremalheira,operacional,0,Desconhecido,operacional
tra_cremalheira,operacional,1,Sim,operacional
